path,task,filtration,dims,grid,perslay,seed,families,n_train,best_epoch,epochs_run,best_val_loss,test_loss,test_accuracy,git_commit
results/params/poisson/dtm_k10/perslay_z_h1/seed_2,params,dtm_k10,1,sqrtn_u2,True,2,poisson,74000,95,125,0.008028978765010833,0.008249711285034815,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k10/perslay_z_h1/seed_3,params,dtm_k10,1,sqrtn_u2,True,3,poisson,74000,36,66,0.008166557710617781,0.008428602154056232,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k10/perslay_z_h1/seed_4,params,dtm_k10,1,sqrtn_u2,True,4,poisson,74000,46,76,0.008098620872944594,0.008357801670829454,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k10/perslay_z_h1/seed_5,params,dtm_k10,1,sqrtn_u2,True,5,poisson,74000,69,99,0.008009424213320017,0.00823470608641704,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k10/perslay_z_h1/seed_6,params,dtm_k10,1,sqrtn_u2,True,6,poisson,74000,47,77,0.00796989856287837,0.008210700218876203,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k10/perslay_z_h1/seed_7,params,dtm_k10,1,sqrtn_u2,True,7,poisson,74000,16,46,0.007999413881450892,0.008216488438347975,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k10/perslay_z_h1/seed_8,params,dtm_k10,1,sqrtn_u2,True,8,poisson,74000,64,94,0.008021962951868772,0.0081968495597442,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k10/perslay_z_h1/seed_9,params,dtm_k10,1,sqrtn_u2,True,9,poisson,74000,32,62,0.007972815152257682,0.008208064752320448,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/h0/seed_1,params,dtm_k15,0,sqrtn_u2,False,1,poisson,74000,18,48,0.008123297333717347,0.008284390869239966,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_10,params,dtm_k15,0,sqrtn_u2,False,10,poisson,74000,29,59,0.008258259240537882,0.00850298111885786,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_2,params,dtm_k15,0,sqrtn_u2,False,2,poisson,74000,38,68,0.008009788136929274,0.008305669104059537,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_3,params,dtm_k15,0,sqrtn_u2,False,3,poisson,74000,16,46,0.007991746038198471,0.008205641840895016,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_4,params,dtm_k15,0,sqrtn_u2,False,4,poisson,74000,27,57,0.007967469256371259,0.008219619197150071,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_5,params,dtm_k15,0,sqrtn_u2,False,5,poisson,74000,16,46,0.007941301733255387,0.008219916279117266,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_6,params,dtm_k15,0,sqrtn_u2,False,6,poisson,74000,46,76,0.008018814299255609,0.008220351773003736,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_7,params,dtm_k15,0,sqrtn_u2,False,7,poisson,74000,43,73,0.008006068259477615,0.00829363825172186,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_8,params,dtm_k15,0,sqrtn_u2,False,8,poisson,74000,34,64,0.00795410454273224,0.008205430887639522,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h0/seed_9,params,dtm_k15,0,sqrtn_u2,False,9,poisson,74000,32,62,0.007953841116279364,0.008245151820282142,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_1,params,dtm_k15,"0,1",sqrtn_u2,False,1,poisson,74000,31,61,0.008175734132528305,0.008373006629447143,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_10,params,dtm_k15,"0,1",sqrtn_u2,False,10,poisson,74000,5,35,0.008301600281149148,0.008510904168089231,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_2,params,dtm_k15,"0,1",sqrtn_u2,False,2,poisson,74000,37,67,0.008176272839307785,0.008396241155763467,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_3,params,dtm_k15,"0,1",sqrtn_u2,False,3,poisson,74000,31,61,0.008138866517692805,0.008427818715572357,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_4,params,dtm_k15,"0,1",sqrtn_u2,False,4,poisson,74000,18,48,0.008120274927467109,0.008328970993558565,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_5,params,dtm_k15,"0,1",sqrtn_u2,False,5,poisson,74000,19,49,0.008124134421348572,0.008367601074278355,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_6,params,dtm_k15,"0,1",sqrtn_u2,False,6,poisson,74000,11,41,0.008361391391605138,0.008565971940755843,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_7,params,dtm_k15,"0,1",sqrtn_u2,False,7,poisson,74000,45,75,0.008010619848966598,0.008295099976162115,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_8,params,dtm_k15,"0,1",sqrtn_u2,False,8,poisson,74000,35,65,0.008170380294322967,0.008354511114458243,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h01/seed_9,params,dtm_k15,"0,1",sqrtn_u2,False,9,poisson,74000,18,48,0.007993064563721418,0.008236646222571533,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_1,params,dtm_k15,1,sqrtn_u2,False,1,poisson,74000,16,46,0.008015516366809607,0.008247236671547096,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_10,params,dtm_k15,1,sqrtn_u2,False,10,poisson,74000,34,64,0.008113805949687958,0.00828956525027752,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_2,params,dtm_k15,1,sqrtn_u2,False,2,poisson,74000,6,36,0.008435586702078581,0.008660735480487347,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_3,params,dtm_k15,1,sqrtn_u2,False,3,poisson,74000,16,46,0.007985702876001597,0.00821963206678629,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_4,params,dtm_k15,1,sqrtn_u2,False,4,poisson,74000,32,62,0.008053216841071844,0.008228029496967793,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_5,params,dtm_k15,1,sqrtn_u2,False,5,poisson,74000,26,56,0.008062790758907794,0.008264005998770396,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_6,params,dtm_k15,1,sqrtn_u2,False,6,poisson,74000,31,61,0.008050656259059905,0.00830785172432661,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_7,params,dtm_k15,1,sqrtn_u2,False,7,poisson,74000,43,73,0.00809771791473031,0.008301563223203023,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_8,params,dtm_k15,1,sqrtn_u2,False,8,poisson,74000,24,54,0.008276275109499694,0.008460464492440223,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/h1/seed_9,params,dtm_k15,1,sqrtn_u2,False,9,poisson,74000,34,64,0.007972952581942081,0.008235933557152748,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_1,params,dtm_k15,0,sqrtn_u2,True,1,poisson,74000,10,40,0.008026484977453946,0.008257088569303354,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_10,params,dtm_k15,0,sqrtn_u2,True,10,poisson,74000,28,58,0.008038577225059271,0.008314320459961892,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_2,params,dtm_k15,0,sqrtn_u2,True,2,poisson,74000,12,42,0.007921031776815652,0.008250941132505735,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_3,params,dtm_k15,0,sqrtn_u2,True,3,poisson,74000,34,64,0.008025658287107945,0.008230028457939624,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_4,params,dtm_k15,0,sqrtn_u2,True,4,poisson,74000,26,56,0.008046928357332945,0.008278243554135164,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_5,params,dtm_k15,0,sqrtn_u2,True,5,poisson,74000,29,59,0.008010399408638477,0.008309779403110345,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_6,params,dtm_k15,0,sqrtn_u2,True,6,poisson,74000,47,77,0.008000191781669856,0.00819085750480493,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_7,params,dtm_k15,0,sqrtn_u2,True,7,poisson,74000,87,117,0.007962333302944899,0.008194463357329368,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_8,params,dtm_k15,0,sqrtn_u2,True,8,poisson,74000,49,79,0.007991851955652237,0.008177746380368868,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h0/seed_9,params,dtm_k15,0,sqrtn_u2,True,9,poisson,74000,39,69,0.008012193512171507,0.008239544908205668,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_1,params,dtm_k15,"0,1",sqrtn_u2,True,1,poisson,74000,49,79,0.007935493435710669,0.008277941989401976,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_10,params,dtm_k15,"0,1",sqrtn_u2,True,10,poisson,74000,21,51,0.008048460491001606,0.008254662635425727,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_2,params,dtm_k15,"0,1",sqrtn_u2,True,2,poisson,74000,78,108,0.007991211500018835,0.008200909569859504,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_3,params,dtm_k15,"0,1",sqrtn_u2,True,3,poisson,74000,36,66,0.008004791151732206,0.008263520754873752,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_4,params,dtm_k15,"0,1",sqrtn_u2,True,4,poisson,74000,29,59,0.008010078858584166,0.008228469170629978,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_5,params,dtm_k15,"0,1",sqrtn_u2,True,5,poisson,74000,19,49,0.008053554691374303,0.008275423487027487,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_6,params,dtm_k15,"0,1",sqrtn_u2,True,6,poisson,74000,14,44,0.008056297820061445,0.008257474387685457,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_7,params,dtm_k15,"0,1",sqrtn_u2,True,7,poisson,74000,53,83,0.008003663640469312,0.008239327850441139,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_8,params,dtm_k15,"0,1",sqrtn_u2,True,8,poisson,74000,28,58,0.008034020338207484,0.008238396694262823,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h01/seed_9,params,dtm_k15,"0,1",sqrtn_u2,True,9,poisson,74000,48,78,0.008015297915786505,0.00826137215892474,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_1,params,dtm_k15,1,sqrtn_u2,True,1,poisson,74000,10,40,0.007974660523235798,0.008198705670734246,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_10,params,dtm_k15,1,sqrtn_u2,True,10,poisson,74000,65,95,0.008006558872759343,0.008248947160939376,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_2,params,dtm_k15,1,sqrtn_u2,True,2,poisson,74000,23,53,0.007967998184263705,0.00822914899388949,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_3,params,dtm_k15,1,sqrtn_u2,True,3,poisson,74000,32,62,0.008038025084882975,0.008242416953047116,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_4,params,dtm_k15,1,sqrtn_u2,True,4,poisson,74000,26,56,0.00806329084187746,0.008267067554096381,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_5,params,dtm_k15,1,sqrtn_u2,True,5,poisson,74000,29,59,0.007967002876102924,0.008254871875047684,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_6,params,dtm_k15,1,sqrtn_u2,True,6,poisson,74000,53,83,0.007959329213947057,0.008248612197736899,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_7,params,dtm_k15,1,sqrtn_u2,True,7,poisson,74000,87,117,0.007965178616344928,0.008188650213181973,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_8,params,dtm_k15,1,sqrtn_u2,True,8,poisson,74000,49,79,0.00798958057537675,0.008205704693992932,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_h1/seed_9,params,dtm_k15,1,sqrtn_u2,True,9,poisson,74000,15,45,0.008010603226721287,0.008246469681461652,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k15/perslay_z_h0/seed_1,params,dtm_k15,0,sqrtn_u2,True,1,poisson,74000,77,107,0.00797276271134615,0.008235135920345783,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_10,params,dtm_k15,0,sqrtn_u2,True,10,poisson,74000,100,130,0.00816301567107439,0.008416992502907911,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_2,params,dtm_k15,0,sqrtn_u2,True,2,poisson,74000,39,69,0.008106326937675476,0.008277267600099246,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_3,params,dtm_k15,0,sqrtn_u2,True,3,poisson,74000,82,112,0.008037339184433221,0.008247944948573907,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_4,params,dtm_k15,0,sqrtn_u2,True,4,poisson,74000,73,103,0.0080882746912539,0.00833676296720902,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_5,params,dtm_k15,0,sqrtn_u2,True,5,poisson,74000,51,81,0.008069879930466414,0.008210112437605858,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_6,params,dtm_k15,0,sqrtn_u2,True,6,poisson,74000,14,44,0.008001038696616888,0.008266619158287842,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_7,params,dtm_k15,0,sqrtn_u2,True,7,poisson,74000,40,70,0.007945329930633306,0.008223667316138744,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_8,params,dtm_k15,0,sqrtn_u2,True,8,poisson,74000,37,67,0.008037266977131367,0.008230096578598023,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h0/seed_9,params,dtm_k15,0,sqrtn_u2,True,9,poisson,74000,32,62,0.00809942326694727,0.008284616942207019,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_1,params,dtm_k15,"0,1",sqrtn_u2,True,1,poisson,74000,24,54,0.00797588924318552,0.008209811622897785,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_10,params,dtm_k15,"0,1",sqrtn_u2,True,10,poisson,74000,21,51,0.008003829188644887,0.008269491230448086,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_2,params,dtm_k15,"0,1",sqrtn_u2,True,2,poisson,74000,29,59,0.007946146637201308,0.008198949913183848,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_3,params,dtm_k15,"0,1",sqrtn_u2,True,3,poisson,74000,78,108,0.008072183642536401,0.008223991967737675,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_4,params,dtm_k15,"0,1",sqrtn_u2,True,4,poisson,74000,16,46,0.008001968424767256,0.008212528814872106,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_5,params,dtm_k15,"0,1",sqrtn_u2,True,5,poisson,74000,22,52,0.00797282588481903,0.008277261676887672,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_6,params,dtm_k15,"0,1",sqrtn_u2,True,6,poisson,74000,59,89,0.008068597830832004,0.008283235371112823,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_7,params,dtm_k15,"0,1",sqrtn_u2,True,7,poisson,74000,72,102,0.007959758754819631,0.008218777447938919,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_8,params,dtm_k15,"0,1",sqrtn_u2,True,8,poisson,74000,27,57,0.008058792363852263,0.008258776932954789,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h01/seed_9,params,dtm_k15,"0,1",sqrtn_u2,True,9,poisson,74000,51,81,0.008065162960439921,0.008310319662094116,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_1,params,dtm_k15,1,sqrtn_u2,True,1,poisson,74000,20,50,0.007969667609781027,0.008205306184788545,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_10,params,dtm_k15,1,sqrtn_u2,True,10,poisson,74000,71,101,0.00817766885086894,0.00846252154558897,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_2,params,dtm_k15,1,sqrtn_u2,True,2,poisson,74000,51,81,0.00806664127856493,0.008261362428466479,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_3,params,dtm_k15,1,sqrtn_u2,True,3,poisson,74000,34,64,0.00806476853042841,0.00828639579564333,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_4,params,dtm_k15,1,sqrtn_u2,True,4,poisson,74000,46,76,0.008118894528597593,0.008379606967171034,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_5,params,dtm_k15,1,sqrtn_u2,True,5,poisson,74000,47,77,0.007991782009601593,0.008217208857337633,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_6,params,dtm_k15,1,sqrtn_u2,True,6,poisson,74000,47,77,0.00797073632851243,0.008222541493674119,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_7,params,dtm_k15,1,sqrtn_u2,True,7,poisson,74000,16,46,0.008010165434330701,0.008209267849723497,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_8,params,dtm_k15,1,sqrtn_u2,True,8,poisson,74000,64,94,0.008002024557441473,0.008213034306963286,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k15/perslay_z_h1/seed_9,params,dtm_k15,1,sqrtn_u2,True,9,poisson,74000,97,127,0.008109984587877988,0.008326087894539038,,16d8d3f50c4cc5cbf274619c1d6e31abdcf5c5ac
results/params/poisson/dtm_k20/h0/seed_1,params,dtm_k20,0,sqrtn_u2,False,1,poisson,74000,32,62,0.008079832524061203,0.0082499176338315,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_10,params,dtm_k20,0,sqrtn_u2,False,10,poisson,74000,17,47,0.008048346191644669,0.008231614880263806,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_2,params,dtm_k20,0,sqrtn_u2,False,2,poisson,74000,35,65,0.007982670225203038,0.008243203920622666,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_3,params,dtm_k20,0,sqrtn_u2,False,3,poisson,74000,24,54,0.007996400654315948,0.008246923863887787,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_4,params,dtm_k20,0,sqrtn_u2,False,4,poisson,74000,27,57,0.008032655518501996,0.008308953583240509,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_5,params,dtm_k20,0,sqrtn_u2,False,5,poisson,74000,16,46,0.00798335075378418,0.008263493172824384,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_6,params,dtm_k20,0,sqrtn_u2,False,6,poisson,74000,22,52,0.007986016511917115,0.008299008491138618,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_7,params,dtm_k20,0,sqrtn_u2,False,7,poisson,74000,21,51,0.008018012430518865,0.008230041615664959,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_8,params,dtm_k20,0,sqrtn_u2,False,8,poisson,74000,28,58,0.007983878340572119,0.008241347494224708,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h0/seed_9,params,dtm_k20,0,sqrtn_u2,False,9,poisson,74000,22,52,0.00800285568460822,0.008253490460415682,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_1,params,dtm_k20,"0,1",sqrtn_u2,False,1,poisson,74000,28,58,0.008099622510373593,0.008361197590827941,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_10,params,dtm_k20,"0,1",sqrtn_u2,False,10,poisson,74000,20,50,0.008123307891190052,0.008290452452997367,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_2,params,dtm_k20,"0,1",sqrtn_u2,False,2,poisson,74000,37,67,0.00807218637317419,0.008325083692868551,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_3,params,dtm_k20,"0,1",sqrtn_u2,False,3,poisson,74000,31,61,0.008126533396542072,0.008413868226110935,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_4,params,dtm_k20,"0,1",sqrtn_u2,False,4,poisson,74000,18,48,0.00818948696181178,0.008411750403543314,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_5,params,dtm_k20,"0,1",sqrtn_u2,False,5,poisson,74000,19,49,0.008082133062183857,0.008268886459370454,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_6,params,dtm_k20,"0,1",sqrtn_u2,False,6,poisson,74000,32,62,0.008136795882135629,0.0083445699463288,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_7,params,dtm_k20,"0,1",sqrtn_u2,False,7,poisson,74000,27,57,0.008111367553472519,0.008357247238357861,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_8,params,dtm_k20,"0,1",sqrtn_u2,False,8,poisson,74000,28,58,0.008140334393829107,0.008297423096994558,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h01/seed_9,params,dtm_k20,"0,1",sqrtn_u2,False,9,poisson,74000,53,83,0.00806791452690959,0.008235720013578732,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h1/seed_1,params,dtm_k20,1,sqrtn_u2,False,1,poisson,74000,32,62,0.008031921815127135,0.008229769205053647,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/params/poisson/dtm_k20/h1/seed_10,params,dtm_k20,1,sqrtn_u2,False,10,poisson,74000,17,47,0.008065226022154093,0.008330393565197786,,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
